sample_id,label,language_type,source_dataset,generator,split,duration,codec,sha256,group_id,path
mucs_hi_en_04824,real,Hinglish,MUCS_OpenSLR104,,train,2.0,WAV/PCM_16,f4eeaf2e1aa59610a9b8787357d1da4fe28f3c29e730283d5133c9fa5285577c,38560ca2113d4e9a,data/processed/v1_16k/mucs_hi_en_04824.wav
mucs_hi_en_04825,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,e9c9ff3f3c42bf16974977c3f69b128ff603694327a7c82219386b08276ba9c3,170a359d00ccef60,data/processed/v1_16k/mucs_hi_en_04825.wav
mucs_hi_en_04826,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,7773b6573d16bd46ce35877436b3011bbabdfd83da09f63e08970041d284fcf5,dd2902da55901d87,data/processed/v1_16k/mucs_hi_en_04826.wav
mucs_hi_en_04827,real,Hinglish,MUCS_OpenSLR104,,train,14.0,WAV/PCM_16,79d22950f055707be935c9312a26b94f497cedf7e3ed760d05f6179a5f1a99bb,77f326dbfbf4081e,data/processed/v1_16k/mucs_hi_en_04827.wav
mucs_hi_en_04828,real,Hinglish,MUCS_OpenSLR104,,train,9.0,WAV/PCM_16,f40639efee245dda956e2219771de5ece7c8e8d041b0deff889851ebfdaa5f71,6a1b9d251e09d369,data/processed/v1_16k/mucs_hi_en_04828.wav
mucs_hi_en_04829,real,Hinglish,MUCS_OpenSLR104,,validation,7.0,WAV/PCM_16,60e4bb57498f81ff50a59e9b16923f011bf14c81901c7b3af4df6bb3b796eadf,c6b2895695b27b24,data/processed/v1_16k/mucs_hi_en_04829.wav
mucs_hi_en_04830,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,b4ae07a7b07486e4879316dc1cdbac79821e155c3abdae64bb82247efd662f26,e77b9e1592b2ef5f,data/processed/v1_16k/mucs_hi_en_04830.wav
mucs_hi_en_04831,real,Hinglish,MUCS_OpenSLR104,,train,8.0,WAV/PCM_16,e0d8e0383042c16435834f3c6205b008952ad3fb69abc73737ecfbee79d12c5d,f970e800c1358d64,data/processed/v1_16k/mucs_hi_en_04831.wav
mucs_hi_en_04832,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,93b79a7ddd2afa91342572e591d891bae419795c56e847a7e87d724ac7e34186,4fb3c0f2ea87c14a,data/processed/v1_16k/mucs_hi_en_04832.wav
mucs_hi_en_04833,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,ae85f49db5e7682c44f2d80ec3f3570a7a63b9c53af0b567fab1363f367dece3,fa18a30c18b1f153,data/processed/v1_16k/mucs_hi_en_04833.wav
mucs_hi_en_04834,real,Hinglish,MUCS_OpenSLR104,,train,15.0,WAV/PCM_16,03e1e20b40f3b3aa188658ac2def8003ca3cafda2bf851badc48c0942e4621ed,ea75a33aab7b98c7,data/processed/v1_16k/mucs_hi_en_04834.wav
mucs_hi_en_04835,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,514699061313ffef607f18d070ef064257f82fcbb568bdb7d356772e8bb61d9a,74ae78cb13771a5a,data/processed/v1_16k/mucs_hi_en_04835.wav
mucs_hi_en_04836,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,ed515051a2f1a1a18e6c71a8dc462db02c12f9414b68bd509a1edafee08a4654,7cbc1c96f6efb418,data/processed/v1_16k/mucs_hi_en_04836.wav
mucs_hi_en_04837,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,e38225b829b7a1115eead82248cda67e260641ed1dd61e635c3060c3963a883e,2ddfd451621c0bdc,data/processed/v1_16k/mucs_hi_en_04837.wav
mucs_hi_en_04838,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,c2dc9844fdb880515481c20f5db6ef41c839e93bc23ad97b06101cb46ddfd70e,dc36dffd43e6f1d7,data/processed/v1_16k/mucs_hi_en_04838.wav
mucs_hi_en_04839,real,Hinglish,MUCS_OpenSLR104,,train,13.0,WAV/PCM_16,d51bf261aca601c6d0a4251ec3e1898360dbf49c66e2899a8d820112d2a3e3bd,0207dbd7dbc84cf9,data/processed/v1_16k/mucs_hi_en_04839.wav
mucs_hi_en_04840,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,b9ae532a39cdcab1a8700279ac30556107d275e88bbfb77073ea5d1eb2f44f08,3575405186872a0f,data/processed/v1_16k/mucs_hi_en_04840.wav
mucs_hi_en_04841,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,8c58cdd2d235469aba9f2d92055e45ea538241e4c7e9974bbf34910e5eccc8af,c08946de0f21df4b,data/processed/v1_16k/mucs_hi_en_04841.wav
mucs_hi_en_04842,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,8fe6b8d950eaec64a62c6cf9ed353b0c70125540dec690749bdcafa30995a2ab,2830909fa14a1f63,data/processed/v1_16k/mucs_hi_en_04842.wav
mucs_hi_en_04843,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,9ca687fdb1e0c8e6899d549f04b4895da624f7699ba5e8225e98696a1f81b9c2,06eec31e6ac74f1d,data/processed/v1_16k/mucs_hi_en_04843.wav
mucs_hi_en_04844,real,Hinglish,MUCS_OpenSLR104,,train,10.0,WAV/PCM_16,7b9c05720472dd2082b7eeff0ca40372eab588ac3215df4d1f2294ec2cd6d28f,118407a3653e9269,data/processed/v1_16k/mucs_hi_en_04844.wav
mucs_hi_en_04845,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,e9b536024673076ff42bae7d46279cb17b83bde02c7f2bee92dec0ce00ea043f,6b36ca77117ec1d0,data/processed/v1_16k/mucs_hi_en_04845.wav
mucs_hi_en_04846,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,3d3bae47efa9aad6c031a50144e8a241c267079a3ee76d3b2aef0413b9423954,b13071635b61a465,data/processed/v1_16k/mucs_hi_en_04846.wav
mucs_hi_en_04847,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,75f11e588d8a9e058ab842f9f8914892ca296ae97ffeef05415cf5d548ca135b,371d1de133e614df,data/processed/v1_16k/mucs_hi_en_04847.wav
mucs_hi_en_04848,real,Hinglish,MUCS_OpenSLR104,,train,26.0,WAV/PCM_16,3ae1ecc842bc7b45fb29ebdf7cbc9c923ed64c5dd824e620f077420145ea00d0,85bc8f6a596909a3,data/processed/v1_16k/mucs_hi_en_04848.wav
mucs_hi_en_04849,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,0fcba86d2ac5b5bcdd92dee195b6281f969a96483fc0bc48ef23c61a6fa8e560,b96cc620b5933868,data/processed/v1_16k/mucs_hi_en_04849.wav
mucs_hi_en_04850,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,0adc699b2e9f790a196287a863da00585406218f2dca132d7e03153b250f10fd,d440357082af0385,data/processed/v1_16k/mucs_hi_en_04850.wav
mucs_hi_en_04851,real,Hinglish,MUCS_OpenSLR104,,train,2.0,WAV/PCM_16,10670ad2b517e23814fbe617af9b2d92ca4e87cc778c6140dddb21f08a84d441,5038b8129cc47a82,data/processed/v1_16k/mucs_hi_en_04851.wav
mucs_hi_en_04852,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,c8879bc381b13ba721fd475aadc9bb421a53978abeb22a6ebfaa47b0d32c9680,7227d2a872c484a4,data/processed/v1_16k/mucs_hi_en_04852.wav
mucs_hi_en_04853,real,Hinglish,MUCS_OpenSLR104,,train,8.0,WAV/PCM_16,0eef32040d5da0afa40bc28858821b9fc3d427727688d51d4d777bb36b26b51d,ae52e9eaf71df1b7,data/processed/v1_16k/mucs_hi_en_04853.wav
mucs_hi_en_04854,real,Hinglish,MUCS_OpenSLR104,,train,2.0,WAV/PCM_16,22dbd1e12f74af06ea4b7192e77aa964a2dccdfef01123b5194d51f07f434ab8,4d460b215dfb7a6f,data/processed/v1_16k/mucs_hi_en_04854.wav
mucs_hi_en_04855,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,68c476420b2442ba5894cee89524883c58d8a3c28578528cfc406e35a49d7590,fe78f1ea6e78eb49,data/processed/v1_16k/mucs_hi_en_04855.wav
mucs_hi_en_04856,real,Hinglish,MUCS_OpenSLR104,,train,10.0,WAV/PCM_16,efac344ff40221794bac8b4dd4ec020abefacbe375a3b2d5787a01fb35f97f13,2c5ea88ed168aa69,data/processed/v1_16k/mucs_hi_en_04856.wav
mucs_hi_en_04857,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,6964e48ac7b8da4da957f0a23e56aabebb97d0f8d213348c10d365d44cdb04bc,6c36941b6affdce4,data/processed/v1_16k/mucs_hi_en_04857.wav
mucs_hi_en_04858,real,Hinglish,MUCS_OpenSLR104,,test,5.0,WAV/PCM_16,4cfdb435fe1277def404a430adcaf44349c77ad9745a6731b25fa6fc444ed609,5f85b02639ba7e5d,data/processed/v1_16k/mucs_hi_en_04858.wav
mucs_hi_en_04859,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,3b14e7e39ae01108dbc83522ad882d47147ce4c5a621a36d09673587b45e5173,ee4f779fab532149,data/processed/v1_16k/mucs_hi_en_04859.wav
mucs_hi_en_04860,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,2bc7d8a39704029a0d4a1fb75455330b80c55c0a86c2a25d16b6dcb9ad4eb5af,eacc4c7677cf0266,data/processed/v1_16k/mucs_hi_en_04860.wav
mucs_hi_en_04861,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,11e54e7ec42934dffb112c0f37b6c895ecf91d1aaebab1142bdab31dd67e4ca0,406ff6cf734dae6b,data/processed/v1_16k/mucs_hi_en_04861.wav
mucs_hi_en_04862,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,14d6e25a41a343c6c61b9f405d0fe72f6c07cbc4ca106ab89e0fbb863f5fee9f,eaff4b5973581844,data/processed/v1_16k/mucs_hi_en_04862.wav
mucs_hi_en_04863,real,Hinglish,MUCS_OpenSLR104,,train,1.0,WAV/PCM_16,a8ebf507958d8a4ae855d88cee26abc855bc5500ae909915fe522f279d283674,221fd8b5bc855e70,data/processed/v1_16k/mucs_hi_en_04863.wav
mucs_hi_en_04864,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,10ab2fcaa17a943ce4dc26ed5959918a1c6210bcb257e6a66e1554256fe49181,088907ac50c919a5,data/processed/v1_16k/mucs_hi_en_04864.wav
mucs_hi_en_04865,real,Hinglish,MUCS_OpenSLR104,,train,8.0,WAV/PCM_16,4dbfd38e5298524384e8c8e2060d7c103ca4caeacbe920e4b59f95397f9de441,bc3781148560afe3,data/processed/v1_16k/mucs_hi_en_04865.wav
mucs_hi_en_04866,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,ad2b430c02e13b85e6221a885e37d8a84a42ff1844077bebb337797039fd86d1,832eb16837972579,data/processed/v1_16k/mucs_hi_en_04866.wav
mucs_hi_en_04867,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,e2dc56b877b11dadd2f41af4d11d93dc285aedef92d16623e4afa206ac6f75ae,c515567828c406ea,data/processed/v1_16k/mucs_hi_en_04867.wav
mucs_hi_en_04868,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,8df94b91af773bea9255d85bad8d30a245bb047f517e8cba6a004abb82dd8228,fa94c5b3a513a167,data/processed/v1_16k/mucs_hi_en_04868.wav
mucs_hi_en_04869,real,Hinglish,MUCS_OpenSLR104,,train,9.0,WAV/PCM_16,49f7751474e17a45b29ac7ab2ae6b9e0688db112dd2755595ff746dc3d747347,ac4847fb89c4c307,data/processed/v1_16k/mucs_hi_en_04869.wav
mucs_hi_en_04870,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,0a03c173b0121e82923191ff7ab2141afc0bb5efb06cb9bd67a6c810fa184dad,18b8b6f5722eb045,data/processed/v1_16k/mucs_hi_en_04870.wav
mucs_hi_en_04871,real,Hinglish,MUCS_OpenSLR104,,train,9.0,WAV/PCM_16,bb3959668d1ec052d44f2b4c30a8fb6d0e83ca0021971b95b0bcc1b0dcb0e20d,0d003baa6c1c98a1,data/processed/v1_16k/mucs_hi_en_04871.wav
mucs_hi_en_04872,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,05b3a9ebaf68b9c20d47d9532ffd787db1553853ea07a544abd75a25b0e5d8ed,4766a39c5ae5574b,data/processed/v1_16k/mucs_hi_en_04872.wav
mucs_hi_en_04873,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,f05977a4321c7f19786d3fb7f1e5aeea5d3ea989eb9c0ffaf35b6c3f1c06095d,7adaacd3a0047832,data/processed/v1_16k/mucs_hi_en_04873.wav
mucs_hi_en_04874,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,4f6cc7b12d1f977b411bf9af2029226b693eaca69ff339ca4218bb01b10bfea3,b37b6920af0b926f,data/processed/v1_16k/mucs_hi_en_04874.wav
mucs_hi_en_04875,real,Hinglish,MUCS_OpenSLR104,,train,9.0,WAV/PCM_16,37def0509e5f54073388d21035b336a38fbc03ffc17c3cdd933d14f6f64f6097,a35c337f1b50e631,data/processed/v1_16k/mucs_hi_en_04875.wav
mucs_hi_en_04876,real,Hinglish,MUCS_OpenSLR104,,train,16.0,WAV/PCM_16,c16bfab8632a00944de89f21c1f6cd6b5626eb2806c577eb68887e75e17c23f6,93a957b898fd868a,data/processed/v1_16k/mucs_hi_en_04876.wav
mucs_hi_en_04877,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,17bb5ecae36537dcd4ad7fd9fb806de248a276ddd230745d02382d06ad5496ef,52eca62740b549d4,data/processed/v1_16k/mucs_hi_en_04877.wav
mucs_hi_en_04878,real,Hinglish,MUCS_OpenSLR104,,train,8.0,WAV/PCM_16,494543892a157f36d2fd64a26716957bc0e93adb4ff54abbe3a1a1ba2e15d0f4,adaf89cb2fd28424,data/processed/v1_16k/mucs_hi_en_04878.wav
mucs_hi_en_04879,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,e20f0d4840c6541a9ff220ea2b34c455a184b31c2b05ed0fa97ddfe4e603cd90,be5ad8f9488f05ca,data/processed/v1_16k/mucs_hi_en_04879.wav
mucs_hi_en_04880,real,Hinglish,MUCS_OpenSLR104,,test,3.0,WAV/PCM_16,65de7debab585a0c3bf8e0705f0df881d638f5e9da81c42788856139c5f98055,7716473271dd76a1,data/processed/v1_16k/mucs_hi_en_04880.wav
mucs_hi_en_04881,real,Hinglish,MUCS_OpenSLR104,,validation,6.0,WAV/PCM_16,cab1e850b47ef5ed10d4ba91fd841746c10313462db6326efb08d0278747fbf6,3e1cf8a4dcc90de1,data/processed/v1_16k/mucs_hi_en_04881.wav
mucs_hi_en_04882,real,Hinglish,MUCS_OpenSLR104,,train,1.0,WAV/PCM_16,159a14e491d9722c6044edbe6bbab5a8f7dcce99a95cd6dc6c9e86de28f551d4,b6f107947fb159b7,data/processed/v1_16k/mucs_hi_en_04882.wav
mucs_hi_en_04883,real,Hinglish,MUCS_OpenSLR104,,train,9.0,WAV/PCM_16,4b60e52091c0e3de70f6125ca15fe27f21986a6e8007cd30377ebfcea8dafded,762c694bf61f4e64,data/processed/v1_16k/mucs_hi_en_04883.wav
mucs_hi_en_04884,real,Hinglish,MUCS_OpenSLR104,,test,5.0,WAV/PCM_16,e37ddfb55e9000b62e0ec8b48dcfeb59dba70fc9fc4a0b43a7c4b86a3ad404a4,372464edd3fe9741,data/processed/v1_16k/mucs_hi_en_04884.wav
mucs_hi_en_04885,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,39b73981ebc7d1e5d5b99ad9858dc9c485ecd3bf1c7035f875da22df1009eb2e,be179ad8c5d2eede,data/processed/v1_16k/mucs_hi_en_04885.wav
mucs_hi_en_04886,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,2e36fd2d27de3b6d1ce2453a22c3313d39fc41b9add2c8144e0474245efd900a,dfeba9dddc05b001,data/processed/v1_16k/mucs_hi_en_04886.wav
mucs_hi_en_04887,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,7d86f5f7419b2805f5a259a7ebd8d085e14327b3c70e64ba73c0a110b48464d1,41068a97a86bd390,data/processed/v1_16k/mucs_hi_en_04887.wav
mucs_hi_en_04888,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,b5caf3bf451aea272a13b97bb32947cc4baf3ee93c3acf0b9ebeef924e6401b8,c8703726d4a97944,data/processed/v1_16k/mucs_hi_en_04888.wav
mucs_hi_en_04889,real,Hinglish,MUCS_OpenSLR104,,train,25.0,WAV/PCM_16,49d44c9170f9bfb635e1b80ebe3e41506bb7b3a1ac2bf2d1329465b06fa80e6b,ecf7713d767ee89a,data/processed/v1_16k/mucs_hi_en_04889.wav
mucs_hi_en_04890,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,b25989c2fde57060795582993d22221ddb27cfcfebe315fa2ebcc3ffb2c8644c,83f5b1baa71b62d7,data/processed/v1_16k/mucs_hi_en_04890.wav
mucs_hi_en_04891,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,26a6141f66c4d81a7e9b0be54b76ce00ff1593d98e5a9e972659a534e3febf27,52d472e97b22e2c4,data/processed/v1_16k/mucs_hi_en_04891.wav
mucs_hi_en_04892,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,33b80215e6c2341bcdf6e232d036f8c5b83136df51e17174630d7a925592a1bb,ab2d072250551cad,data/processed/v1_16k/mucs_hi_en_04892.wav
mucs_hi_en_04893,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,f1af958a8c3e31b9b24b0574d0efaf0d33afbd743f27ed2c4c382a1d1fb43eb8,1615ca2c50461b5c,data/processed/v1_16k/mucs_hi_en_04893.wav
mucs_hi_en_04894,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,a412ad5c6fb4bb2daf52ca713aa88772e779cdff26135fb89111fda981ca526c,2f2b146840e0d2fd,data/processed/v1_16k/mucs_hi_en_04894.wav
mucs_hi_en_04895,real,Hinglish,MUCS_OpenSLR104,,validation,5.0,WAV/PCM_16,0fdfe7f5aacc34409e137964e2c9ab894bf9ca5e0a9ccfb07ac1d6936b436eac,bfa7c4a7c2962a90,data/processed/v1_16k/mucs_hi_en_04895.wav
mucs_hi_en_04896,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,1a3616e7e8557bb9897aa02dda7e2b1ff03675ff09789a80087d621c2d0d9d3d,3e1fb922a81f059a,data/processed/v1_16k/mucs_hi_en_04896.wav
mucs_hi_en_04897,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,fad8aa54b9fdc17585fd7bdbf23a036d046d6b90e56fa968df347d33da58cac3,ad7aeb03c35994c3,data/processed/v1_16k/mucs_hi_en_04897.wav
mucs_hi_en_04898,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,df7d1384b24bb46272a90697fecaf6aaca276ba30ef3e95a2f695fe814e68695,6c915652a7d4d81f,data/processed/v1_16k/mucs_hi_en_04898.wav
mucs_hi_en_04899,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,4334a95580cc17e39c8ad8283810340a5820860d2587c4f336447580e5004c19,8cb441bc9386058f,data/processed/v1_16k/mucs_hi_en_04899.wav
mucs_hi_en_04900,real,Hinglish,MUCS_OpenSLR104,,train,8.0,WAV/PCM_16,97dfaf0eb5562a67387a4647d112cfa37196b3faacd1b2ca45765c7f37cb08f5,20c5879cb6b3c842,data/processed/v1_16k/mucs_hi_en_04900.wav
mucs_hi_en_04901,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,ed25044c150d55e2b72cac51949316e92b2a4b3a79e07a87f9ac365df9fb171c,7957af54d9673fd7,data/processed/v1_16k/mucs_hi_en_04901.wav
mucs_hi_en_04902,real,Hinglish,MUCS_OpenSLR104,,train,13.0,WAV/PCM_16,26ee4e764da881c4138419c90a3a9f89026c913beca28fa3b59cb91fd52efaa7,ef914ff5b207e3fb,data/processed/v1_16k/mucs_hi_en_04902.wav
mucs_hi_en_04903,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,85e511cd3a054b3b7ff7b5bbc5802f356a1aaaa6587b09358247bc87cf292576,ffbfc455d60b1a11,data/processed/v1_16k/mucs_hi_en_04903.wav
mucs_hi_en_04904,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,ca3836a89e9edb029d4240c8982c1a14a475c4147bb298a24990b344174edbe0,7909413221e148d0,data/processed/v1_16k/mucs_hi_en_04904.wav
mucs_hi_en_04905,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,66ab5dbfa866d163478568ca31fdda91cd60dd5e4d34ece19599c671e9d6f600,dcc9b78e16616702,data/processed/v1_16k/mucs_hi_en_04905.wav
mucs_hi_en_04906,real,Hinglish,MUCS_OpenSLR104,,train,16.0,WAV/PCM_16,2e1126ee70446930e068c34b1655af0c38ccd9d86f23744b17f8c188ef2166d9,a33064587ca08e4d,data/processed/v1_16k/mucs_hi_en_04906.wav
mucs_hi_en_04907,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,7504536cbb0bf63ca224f3651cd55faed456d949efea039e579e3d030cb547ca,6e4dc9051f80f57a,data/processed/v1_16k/mucs_hi_en_04907.wav
mucs_hi_en_04908,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,4852aec7491bc2b124a2a4cabb532181249eba9e6e3dd6d0308d55f58292e94c,c0ef76de350623ad,data/processed/v1_16k/mucs_hi_en_04908.wav
mucs_hi_en_04909,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,79e0b17848ab07889f8b237d35154ac961716a786e57cce3420fa668d48a93a4,a46de54785d091c4,data/processed/v1_16k/mucs_hi_en_04909.wav
mucs_hi_en_04910,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,f2ee5436061b243e2add1d400a3596a5e807e5c443fc419271c3d722cca5c82c,9fe066ac75382a11,data/processed/v1_16k/mucs_hi_en_04910.wav
mucs_hi_en_04911,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,af4892cbfdc1f696fabadefda28397ec94f3585cdcfe321bd0545405b48c18ee,a8cc7c1ed8b0792b,data/processed/v1_16k/mucs_hi_en_04911.wav
mucs_hi_en_04912,real,Hinglish,MUCS_OpenSLR104,,train,17.0,WAV/PCM_16,01a0c136a4675212f37489b689eee9889ac77386159ca7a4f61ccfaca726ee7b,748019318c914ee8,data/processed/v1_16k/mucs_hi_en_04912.wav
mucs_hi_en_04913,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,98490310e1a38ba7e1fdc4c90d5e7c0abc56f685279c581da73e9a9898485aa6,3511e5bb919c4ffd,data/processed/v1_16k/mucs_hi_en_04913.wav
mucs_hi_en_04914,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,4e520f6fbc2eba07dde3409c9377e984f523cdbbe78c3d4bf0971ec2674e0dc2,0d9ffcfc12443eb7,data/processed/v1_16k/mucs_hi_en_04914.wav
mucs_hi_en_04915,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,5b066d16b0d889ce530fa172d6043dd0514bc5fbc86fa868258bb4d273701018,ec46d01258d77c2c,data/processed/v1_16k/mucs_hi_en_04915.wav
mucs_hi_en_04916,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,eec50ce19d3583b9a337d344ab9eeda6dda2daa997429bc1044f6353f7f53918,48bf439e0a6c0a08,data/processed/v1_16k/mucs_hi_en_04916.wav
mucs_hi_en_04917,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,3246f92ca927ff105b44a7cd43635f86f78884afb0f6d06137f0c1e79d0cc8d8,122d167813af25d9,data/processed/v1_16k/mucs_hi_en_04917.wav
mucs_hi_en_04918,real,Hinglish,MUCS_OpenSLR104,,validation,21.0,WAV/PCM_16,b09c7acf1373db12ae579d43442e166ac75bd102e967fe784d5c21bcfc5c4726,1279dd604eb60be2,data/processed/v1_16k/mucs_hi_en_04918.wav
mucs_hi_en_04919,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,898005ac8f1eb321a38ed3144c114388c279b440a9631a763df1681af686f8b4,bff9941aeac6315c,data/processed/v1_16k/mucs_hi_en_04919.wav
mucs_hi_en_04920,real,Hinglish,MUCS_OpenSLR104,,train,10.0,WAV/PCM_16,74e14012d063d3bc280d0ce4c71ab9ad6873462dee72dcb0c903ac12503685c1,28f30c80a48a0d78,data/processed/v1_16k/mucs_hi_en_04920.wav
mucs_hi_en_04921,real,Hinglish,MUCS_OpenSLR104,,train,10.0,WAV/PCM_16,2a6ff16beee21a4ce61fa9cd6c25ef4d9c47c6bbdecbc1899badbfcf98f32b74,dea6ba882ba5603d,data/processed/v1_16k/mucs_hi_en_04921.wav
mucs_hi_en_04922,real,Hinglish,MUCS_OpenSLR104,,train,6.0,WAV/PCM_16,1f64d8c4bbead94fd87c3b6806e4f864877c647ec830721678c9df84eba88ac2,fb48f17f77be6a1f,data/processed/v1_16k/mucs_hi_en_04922.wav
mucs_hi_en_04923,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,0dc761906fb8196ce5d27b6de1f91e870fdd6ebbc6422ad70fc9d1f97ca2f384,ef5408c3b4a7db60,data/processed/v1_16k/mucs_hi_en_04923.wav
mucs_hi_en_04924,real,Hinglish,MUCS_OpenSLR104,,train,7.0,WAV/PCM_16,5ca6e21c5206ce6830a9f8e50fdb18e100265823a45152acaa322d33d026a1be,2c4c7e56e62ac884,data/processed/v1_16k/mucs_hi_en_04924.wav
mucs_hi_en_04925,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,6b716934bf49b04a6bbb31407e46fd97c59d1e406de2f3b9d94efce5bef5d04b,a29c0a52e5cb4a6c,data/processed/v1_16k/mucs_hi_en_04925.wav
mucs_hi_en_04926,real,Hinglish,MUCS_OpenSLR104,,train,5.0,WAV/PCM_16,86da577def182a9c810b549b6ef72d93ead3d04ed23a3def7b5eb519b5e10ce8,afb8a4da5ceea08e,data/processed/v1_16k/mucs_hi_en_04926.wav
mucs_hi_en_04927,real,Hinglish,MUCS_OpenSLR104,,train,4.0,WAV/PCM_16,52207db3ebcb7e0e7c9155dd45257c17aea9cb87c7307c973276b36014032dfd,8bf56d69392ec6f1,data/processed/v1_16k/mucs_hi_en_04927.wav
mucs_hi_en_04928,real,Hinglish,MUCS_OpenSLR104,,test,5.0,WAV/PCM_16,34d6d1517e8062a23baedf6877c0cb347e9ec5f500e7594c2d896e1cc2cdf483,2594e95e209a903e,data/processed/v1_16k/mucs_hi_en_04928.wav
mucs_hi_en_04929,real,Hinglish,MUCS_OpenSLR104,,train,3.0,WAV/PCM_16,308cf1efbe7b6436e54044d2982260557ffceefd5a890a73b24d92551375a0a4,23f6d5978121c275,data/processed/v1_16k/mucs_hi_en_04929.wav
