sample_id,label,language_type,source_dataset,generator,split,spoof_type,duration,codec,sha256,group_id,path
ss_hi_real_00455,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.492,flac,cfcffe11ddb45a33016cd36ba928e358c3d47ba6d1dba9b09599e5390f1d6dcd,383e64d5b01b0116,data/evaluation/seaspoof_hi/ss_hi_real_00455.flac
ss_hi_real_00456,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.2082,flac,627abb70ddfea0180d6addd4f96fa06bfbac99b0d7daf1872f8ee5544d9d4aa2,d6ca1dda9ff21c7e,data/evaluation/seaspoof_hi/ss_hi_real_00456.flac
ss_hi_real_00457,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.0909,flac,f9e80d35614532a42e7cfa452ad75a60360c7398a3485cc7746598fa8474bb73,f6d0683b6620b37a,data/evaluation/seaspoof_hi/ss_hi_real_00457.flac
ss_hi_real_00458,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.2274,flac,bc374ef06e702b694a0baaf0d7bdebc27ba474408b87c1073c7231d918e5ea50,f8796433c648ecd2,data/evaluation/seaspoof_hi/ss_hi_real_00458.flac
ss_hi_real_00459,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.4325,flac,61317d80f41fba7173f4fda4de52d7e3a9b6c4db64797182d8d00388e60ffb47,c369357d0d10ab8c,data/evaluation/seaspoof_hi/ss_hi_real_00459.flac
ss_hi_real_00460,real,Hindi,SEA-Spoof,bonafide,evaluation,,1.7669,flac,9b27ab98be65f63cf584e3f4cab9028e2ccc7200ec99b9b6379f2a521225c17d,96d16a0496f5d899,data/evaluation/seaspoof_hi/ss_hi_real_00460.flac
ss_hi_real_00461,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.4565,flac,217e9658d014895c2b5bfa6fa052620b9d6bc1e27b979261fbad323d75ae543d,7c29aeebe0416f72,data/evaluation/seaspoof_hi/ss_hi_real_00461.flac
ss_hi_real_00462,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.0129,flac,b30f912684ce36c2eb87e3875ed59460956a956922fd62ea5492044164c34f1c,a9cdba2e43ff609d,data/evaluation/seaspoof_hi/ss_hi_real_00462.flac
ss_hi_real_00463,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.7629,flac,bb4f79a7ca11cf79dccb21e3294a68bee4663f894dddb42e24a3680ce721f81a,a16627e0b0a081b4,data/evaluation/seaspoof_hi/ss_hi_real_00463.flac
ss_hi_real_00464,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.3529,flac,a75b6f7a3efad79320501c4c83a6fa42bdbedc599bf2a917e8b460b1b11a5b47,267aa8b69e18b0b5,data/evaluation/seaspoof_hi/ss_hi_real_00464.flac
ss_hi_real_00465,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.788,flac,18b81ee93f827f86d2256b92b42cd061b9edf22a21f0e86802c178578874779c,63b003c7127e9b89,data/evaluation/seaspoof_hi/ss_hi_real_00465.flac
ss_hi_real_00466,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9211,flac,76f175d45c88c0ba322900a93399832ea1793d3d468d97e531eee25a6c238cbf,785cec4de4446ac0,data/evaluation/seaspoof_hi/ss_hi_real_00466.flac
ss_hi_real_00467,real,Hindi,SEA-Spoof,bonafide,evaluation,,28.9177,flac,b1e81efd698dc75838f15ca456ba6bf39426805db50212c2bef860aff59e477e,ff584c9316481fc5,data/evaluation/seaspoof_hi/ss_hi_real_00467.flac
ss_hi_real_00468,real,Hindi,SEA-Spoof,bonafide,evaluation,,16.5516,flac,229672acaff6cec596d7379d2bc78c50cf19242f16eb7812be59ab803f0e3007,5386e1e99eacee7f,data/evaluation/seaspoof_hi/ss_hi_real_00468.flac
ss_hi_real_00469,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.9593,flac,a316fae9c96684a782c822d59f9fa28770e78297b3c6adbe10a1bf75f4a22e3a,e2393b1b66120f1f,data/evaluation/seaspoof_hi/ss_hi_real_00469.flac
ss_hi_real_00470,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.0827,flac,9729b852f9cf25ffdebedc500f821d53dfa827e8261d538ec6b186adff21064e,d2a69cd52b9f7c31,data/evaluation/seaspoof_hi/ss_hi_real_00470.flac
ss_hi_real_00471,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.7797,flac,793a865c67669e08d095ced37501e627e9be4c643c65efb42fba11d04a5441a4,6fb7c63a49300ef7,data/evaluation/seaspoof_hi/ss_hi_real_00471.flac
ss_hi_real_00472,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.4253,flac,7426c60c240722dcc884226961c888faf65ebdf89bafdb0512c192061eadbafd,0335f8d13fb48be7,data/evaluation/seaspoof_hi/ss_hi_real_00472.flac
ss_hi_real_00473,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.6371,flac,d6a39aae6c00e791da5029a23cffd1353baa7f0bd5e63ff2cc769538c60a7b5e,5f5d2e11381e549b,data/evaluation/seaspoof_hi/ss_hi_real_00473.flac
ss_hi_real_00474,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.7539,flac,9fedef1e77ea9bfad417d58060b2c7178c7407a3f8c4741c62d085af5b01de82,7451cd740e53ee1c,data/evaluation/seaspoof_hi/ss_hi_real_00474.flac
ss_hi_real_00475,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.7787,flac,7ec15cc2d03a36b8c041c6c92c3e38859d90b10955d9a9d3552b35ae93ed903e,d4415ad49266d3f9,data/evaluation/seaspoof_hi/ss_hi_real_00475.flac
ss_hi_real_00476,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.5707,flac,18d4aa513e68a4d43d238f422c5c4eb0a05f8f5aca892afebb34a65a98ca4508,b924fa556d721449,data/evaluation/seaspoof_hi/ss_hi_real_00476.flac
ss_hi_real_00477,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.4597,flac,91ced7c99089a3df5b21c0b37b5c4cf3808548ac1e6ffddba76f2a3044d398a9,ac19c31fa0c23cf2,data/evaluation/seaspoof_hi/ss_hi_real_00477.flac
ss_hi_real_00478,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.8861,flac,99da1503146e6c336511648e28aaf11eee88982a60facb2068e4067f379b71cb,44b6176b5dc44682,data/evaluation/seaspoof_hi/ss_hi_real_00478.flac
ss_hi_real_00479,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.7758,flac,2c89dd70ffcde51fa6469c8fe4ba1bdc3a1c1d092cf59ff6e7d6373f2a05c9e2,1754393af0f44172,data/evaluation/seaspoof_hi/ss_hi_real_00479.flac
ss_hi_real_00480,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.8486,flac,1b1482a51188f17b78615f2cc4563de0e4259b8df404e906f5487fa51c89df31,3992adc3762efb50,data/evaluation/seaspoof_hi/ss_hi_real_00480.flac
ss_hi_real_00481,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.3075,flac,27250ada22bc19d3a5b186369397fabad62fe7d936aac8068a405bb1880d5145,1c31e22617d70a0a,data/evaluation/seaspoof_hi/ss_hi_real_00481.flac
ss_hi_real_00482,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.1236,flac,9e809a174daa3fc633a13d5b8ea92466aa10025b5226c2e9ba61f3118001126b,e1dac6c367a56e2e,data/evaluation/seaspoof_hi/ss_hi_real_00482.flac
ss_hi_real_00483,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.4014,flac,ce17709e8cab7f22590be8d4e480a7e7b94162c5212e6d4756ca113093759e17,1ab902db207c338b,data/evaluation/seaspoof_hi/ss_hi_real_00483.flac
ss_hi_real_00484,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.5988,flac,7405ddee061d0201f72ca82d9fc00bc7a16ba57a5f65f06b94aa788e1e6bef08,61ab61f3a21439b8,data/evaluation/seaspoof_hi/ss_hi_real_00484.flac
ss_hi_real_00485,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.7204,flac,db33b6cc475ccc9a9368a6a93b1ca8b2bcf2c94fbbe7a31448b06389e972a74f,ccdf6f5473853437,data/evaluation/seaspoof_hi/ss_hi_real_00485.flac
ss_hi_real_00486,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.1277,flac,c50aba897d51fcb70160e6555b2c8c8ecf6d2f94b7bce4f850142407256b72b1,8489baac7e78327f,data/evaluation/seaspoof_hi/ss_hi_real_00486.flac
ss_hi_real_00487,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.8173,flac,8eacc4a1edc1d706d407ce05b34080e13161ec690656d17ba8a803123f543557,a36c192f2edd984c,data/evaluation/seaspoof_hi/ss_hi_real_00487.flac
ss_hi_real_00488,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.1279,flac,d506f1be78e49721c850c84fff293c8a4e398f0bbf11ba55ab7d013ae07194b3,5a60b2bb358f88ce,data/evaluation/seaspoof_hi/ss_hi_real_00488.flac
ss_hi_real_00489,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.3242,flac,41d1b32df47f2638def70d33037e1fe8bc0da7e1d1ceb3018c89d501beec05e3,3cd72f4910691863,data/evaluation/seaspoof_hi/ss_hi_real_00489.flac
ss_hi_real_00490,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.6044,flac,3a27687ecc96b51e2d19935810a626fab5c1825b544cab16f0790ca41b5dd698,eb77358d1bf39478,data/evaluation/seaspoof_hi/ss_hi_real_00490.flac
ss_hi_real_00491,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.8253,flac,1f3f6fb601f95780af797f83d9ca42e1bfc7318d02b7bc976cb6c6915002503e,b5678312b717c26e,data/evaluation/seaspoof_hi/ss_hi_real_00491.flac
ss_hi_real_00492,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.0056,flac,9115b7244d19e0249e2149daac0fe3d6b8ad6f454554ec860cb27317276df46e,7f839a4867832f40,data/evaluation/seaspoof_hi/ss_hi_real_00492.flac
ss_hi_real_00493,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.0406,flac,26c014f563eaec243dd77c59a4eb0c65f833458e1506dc6d5d893dec6d71a802,7786264ee0d8cf00,data/evaluation/seaspoof_hi/ss_hi_real_00493.flac
ss_hi_real_00494,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.993,flac,c71d015d7bc20d6bc3b7a1dd5e8b2cdbb119a27626247f46029d158272dd3fa5,017a8cb825e6e4e0,data/evaluation/seaspoof_hi/ss_hi_real_00494.flac
ss_hi_real_00495,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6162,flac,eb4760b612baebb95e74364bac518613dcc6b6b50ba19d8b4168b58deaad77fb,210f45ff4bd9bd52,data/evaluation/seaspoof_hi/ss_hi_real_00495.flac
ss_hi_real_00496,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.1087,flac,becc2bce39055ae3dcfadf303f7efca4b2677c6435bad22f8b94b2c8b6cca169,0f1fd84a1b18320b,data/evaluation/seaspoof_hi/ss_hi_real_00496.flac
ss_hi_real_00497,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.4916,flac,55cf319753520248447c986c08753063c998411446b545a790f2e24dec9f36cd,93fa1b547c6465dd,data/evaluation/seaspoof_hi/ss_hi_real_00497.flac
ss_hi_real_00498,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.8791,flac,3d304f4e7616a24546dce4f2dadd7ae7e4983fd9de70287a7eb2cc33abd15353,cea00ff888dd1df3,data/evaluation/seaspoof_hi/ss_hi_real_00498.flac
ss_hi_real_00499,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.5022,flac,dc9b8db218cedb9d5b4eb0aee01d99f248f8c135265560f76365589259c52130,d819e8be2f754828,data/evaluation/seaspoof_hi/ss_hi_real_00499.flac
ss_hi_real_00500,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.4537,flac,3324e05298d43e9e9f554e0141dd20c2f20230a72aebcdf0f01a4f4f4f78b6e6,f5bf090b6b0bfea3,data/evaluation/seaspoof_hi/ss_hi_real_00500.flac
ss_hi_real_00501,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.4502,flac,9c2887f4774e9bb6cddaeec31eef2ecd01f2c87667bd5d2643cc5c59ee9a9a3c,08b2002a044a813c,data/evaluation/seaspoof_hi/ss_hi_real_00501.flac
ss_hi_real_00502,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.8725,flac,c8ecb0e20029a7d39e7d181bd7153eceae2d573b1e1fe0a3425651cf7bee9e2b,7aaa521219f3ab1a,data/evaluation/seaspoof_hi/ss_hi_real_00502.flac
ss_hi_real_00503,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.1702,flac,833fc336c0237569c7bbdab96aa48676f0b85568836f3c3b4368dafd4f065115,496261f79fcf9757,data/evaluation/seaspoof_hi/ss_hi_real_00503.flac
ss_hi_real_00504,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.567,flac,00d12c678cd0a91089aceda984d98b2dfbc153fc62272d8c815c412a3652c552,5fd75620d7205553,data/evaluation/seaspoof_hi/ss_hi_real_00504.flac
ss_hi_real_00505,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.3919,flac,ad398ca21d840164791f562e120e0cd73a235b1b5fac5449a75bafe27feece0c,d8ff51c4dd060594,data/evaluation/seaspoof_hi/ss_hi_real_00505.flac
ss_hi_real_00506,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.8568,flac,1547d8f08a4bcebddde88ee687ec1e367ee1ff9df7b1818d91eb0cd70cb5a1c5,fc730c3dcc2729b1,data/evaluation/seaspoof_hi/ss_hi_real_00506.flac
ss_hi_real_00507,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.6164,flac,39d0179062d8c0707a6ecd0ba7fbe3c28e6a1cb1afbdaa66134767533fe4107e,47f38e2624f4f4d5,data/evaluation/seaspoof_hi/ss_hi_real_00507.flac
ss_hi_real_00508,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.8281,flac,8b7d4d597bd09bed19128b3fa6f5cacf247b2526efa4b8eb46efbbc62ee5b023,c3085537276f4f52,data/evaluation/seaspoof_hi/ss_hi_real_00508.flac
ss_hi_real_00509,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.3656,flac,c8eee143878df690df2714b11ee8d4f41cc52a203d91d886f64edaa0f863289b,73f4ed7c706e8386,data/evaluation/seaspoof_hi/ss_hi_real_00509.flac
ss_hi_real_00510,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.0965,flac,4dbf6c7a5e0782ffe15f0bad37c24232fbc0f5728fdb244dca1af124b30f8326,91f95eadecd91dc6,data/evaluation/seaspoof_hi/ss_hi_real_00510.flac
ss_hi_real_00511,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.4573,flac,b0a7156b4cd8072bac1eaa262e52d9766638719288eece172710219064b9f8f0,70d66acfc41d83f6,data/evaluation/seaspoof_hi/ss_hi_real_00511.flac
ss_hi_real_00512,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.0836,flac,80cd80d1f882a7dbf8b605273c6686e60f5e58b3aac33aa807247cb79140c355,5a96fda3fa20f575,data/evaluation/seaspoof_hi/ss_hi_real_00512.flac
ss_hi_real_00513,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.3412,flac,6f914ceb80f13bb52eb298df889b449c3f5b7796ece2be20f238fbf884cfe89b,4aeaa97d6c74f7bb,data/evaluation/seaspoof_hi/ss_hi_real_00513.flac
ss_hi_real_00514,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.7303,flac,501979bd8887b86c2321a2eaf4ab7d079d789bc05eae9b75d73b13724e5891d4,13fd3feb3fc7666a,data/evaluation/seaspoof_hi/ss_hi_real_00514.flac
ss_hi_real_00515,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.9011,flac,26f2464cb9f2e62d5d631e5400be657919c72fe91711cbdd320472f8686b5636,d1b3c0bfba05b333,data/evaluation/seaspoof_hi/ss_hi_real_00515.flac
ss_hi_real_00516,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.3629,flac,b1962d1f8d908f193f6b01e8c0fc5eb7e382e8ff4b0545beac6628e93ab2163c,e96b8b967cbfaa4a,data/evaluation/seaspoof_hi/ss_hi_real_00516.flac
ss_hi_real_00517,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.8846,flac,a1f181a80503fedd932f9a0f7263b7419ea6eacdf19d528751c66d6c0296be47,d7053bec2f6f5d0a,data/evaluation/seaspoof_hi/ss_hi_real_00517.flac
ss_hi_real_00518,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.1779,flac,5f10e6bf53e54758697c4641c8d3ca9bd960d18974fff39beddbd07b7f821986,35264e6eeace8c51,data/evaluation/seaspoof_hi/ss_hi_real_00518.flac
ss_hi_real_00519,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.4309,flac,e13883e06d87823d8d2b57ba649c74c7e15fe36b22b10920c3e62b0d1d3f5247,daf63a9daacf884a,data/evaluation/seaspoof_hi/ss_hi_real_00519.flac
ss_hi_real_00520,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.4013,flac,6bed61fe1f0184251b6fad92eb1f2337b93ce00fb0497fbc1c727cc672f8ad24,ff6e70e313bebbe9,data/evaluation/seaspoof_hi/ss_hi_real_00520.flac
ss_hi_real_00521,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.7897,flac,3b29cb5e25cb519e8f0c137d634266db1821ed3c676f2ed8b1c37877f1a42caf,c0432618df026442,data/evaluation/seaspoof_hi/ss_hi_real_00521.flac
ss_hi_real_00522,real,Hindi,SEA-Spoof,bonafide,evaluation,,14.7629,flac,d4841d1ce1f4993d1be8e3c84708652abcb4a405085476a94c9796bb75f88945,fd297c03aef2ee3b,data/evaluation/seaspoof_hi/ss_hi_real_00522.flac
ss_hi_real_00523,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.9279,flac,29a24d5f307063cd5f0229e3441f44287517846dcfd6ceee4e3d668a6eb43c27,1092722db3203c14,data/evaluation/seaspoof_hi/ss_hi_real_00523.flac
ss_hi_real_00524,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.6445,flac,089fbeacce7d241095962edfa9f309be328afe09cef8ef7a0b3202be964ee220,7408c39f902d4e20,data/evaluation/seaspoof_hi/ss_hi_real_00524.flac
ss_hi_real_00525,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9165,flac,4819bb3da14e1266a0e7b79aaf2063e02921ff99daac4f54030537019045a68d,694e849175d4494c,data/evaluation/seaspoof_hi/ss_hi_real_00525.flac
ss_hi_real_00526,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.219,flac,ba1c0b277092e2b5da938922f751aa2da7bf7b9a5803956c9816ea6583d2119f,308210aa4634c5e6,data/evaluation/seaspoof_hi/ss_hi_real_00526.flac
ss_hi_real_00527,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.0152,flac,fbd862eed7d7d852d70cbfd08e2b53972ac819ce8b93aa46314eb4e8d9f12e1d,3b8b87ba64693c87,data/evaluation/seaspoof_hi/ss_hi_real_00527.flac
ss_hi_real_00528,real,Hindi,SEA-Spoof,bonafide,evaluation,,34.5442,flac,c97563e0df60645e79cd092eda6c3f7fccedca85923bd60a007cf27e903fdd7f,27e3cd33d534fcb4,data/evaluation/seaspoof_hi/ss_hi_real_00528.flac
ss_hi_real_00529,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.2909,flac,d7890d2c48f1a60bed7f4527c684ed2e837c51cbdc7d7efe1c4efc34efc998a1,e80ac3a5def7c837,data/evaluation/seaspoof_hi/ss_hi_real_00529.flac
ss_hi_real_00530,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.8429,flac,09f05ac2baf12556f3f581a0308d4c9ac644e9220528311bd19658ec7771de2b,4bbe52eb36b11c4b,data/evaluation/seaspoof_hi/ss_hi_real_00530.flac
ss_hi_real_00531,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.9011,flac,16c21057ab71abab399a785f52a0ef3b08c772362dc41221dad33c0d40348ed2,43d4a14d75252d5e,data/evaluation/seaspoof_hi/ss_hi_real_00531.flac
ss_hi_real_00532,real,Hindi,SEA-Spoof,bonafide,evaluation,,21.3646,flac,9d1acd2c20b3134b3c3a261fbe0b07e657ce2a141b59bff03695146201ea6b37,b08673ac4f07da69,data/evaluation/seaspoof_hi/ss_hi_real_00532.flac
ss_hi_real_00533,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.8071,flac,b74fdf6687cda291e0c23332a05c7e98d6499f0e6bcf9475f17497daef0de70e,01a44e6fae6904b5,data/evaluation/seaspoof_hi/ss_hi_real_00533.flac
ss_hi_real_00534,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.1713,flac,26f5447ad6897effacfed41f372822737d2b50163b336a1a22076e50c6097121,f15cd53e7b7e159b,data/evaluation/seaspoof_hi/ss_hi_real_00534.flac
ss_hi_real_00535,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6109,flac,9695d3babb7279ff52f97395f231316c3886eb7d1884cf78f656e8ce83aa2c2a,c6514c62a3445061,data/evaluation/seaspoof_hi/ss_hi_real_00535.flac
ss_hi_real_00536,real,Hindi,SEA-Spoof,bonafide,evaluation,,66.6686,flac,eb43b19794a63c73d78db0c54ab13482a3ceb968b2eb7912dec63195db8eae2e,80ef77a55afbe594,data/evaluation/seaspoof_hi/ss_hi_real_00536.flac
ss_hi_real_00537,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.3773,flac,30789c8cd599e7377cee3eeb2596781010e9f132c907e502ea6b1837acdff589,6d1cb308ad620871,data/evaluation/seaspoof_hi/ss_hi_real_00537.flac
ss_hi_real_00538,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.7903,flac,5c3aa6aea93cb0e8e0a167251a2ac9b13af079a589fddf29ae6749fd8af78ea8,6512cc7837186a45,data/evaluation/seaspoof_hi/ss_hi_real_00538.flac
ss_hi_real_00539,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.2832,flac,5529424d7c35f9234850c2aba0e8207fef472b4cb2e5e7e829c072a395f4055c,30623b239d58a4e7,data/evaluation/seaspoof_hi/ss_hi_real_00539.flac
ss_hi_real_00540,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.3641,flac,9b8cf251d3d6271ab35b1f62d23689a8b80ce147858058f045fbcaf5f4c410c1,bae07f1ae93386e7,data/evaluation/seaspoof_hi/ss_hi_real_00540.flac
ss_hi_real_00541,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.0357,flac,bf390891852fa266932a7263238c79b34951cb08d86b8cd12764eeb933f1480e,4c9f9b2f849aa90a,data/evaluation/seaspoof_hi/ss_hi_real_00541.flac
ss_hi_real_00542,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.6424,flac,dcb6d80ff0208fe75f795b5c630b7586b5d97fd71653a60305d3c527b10e65f5,2384eea07b1d6d4d,data/evaluation/seaspoof_hi/ss_hi_real_00542.flac
ss_hi_real_00543,real,Hindi,SEA-Spoof,bonafide,evaluation,,15.3414,flac,54beab600e86399a888445fd8a87d19c79586ee9c533da6b75b81ea5580acad7,bbd482ace1aec331,data/evaluation/seaspoof_hi/ss_hi_real_00543.flac
ss_hi_real_00544,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.0459,flac,57757d37aab1e88a0260f7c48ad60e33d44fabecc25e7d92982f436ea00bc604,ba5d6723773ac60e,data/evaluation/seaspoof_hi/ss_hi_real_00544.flac
ss_hi_real_00545,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.7876,flac,dd3e2b8e367e5a050d72250e1552b941d56f429553c7ff78f041b29680be4728,12644d6892d98363,data/evaluation/seaspoof_hi/ss_hi_real_00545.flac
ss_hi_real_00546,real,Hindi,SEA-Spoof,bonafide,evaluation,,14.1826,flac,a8243156923321fb984d59601cec43c77f8f03d3e04d507167e4b3183fec9bff,1677c802b8de9152,data/evaluation/seaspoof_hi/ss_hi_real_00546.flac
ss_hi_real_00547,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.7506,flac,e0f1ddfdffc49621ba1e9b0b4b0dce435ef287ec6e71533a97c3485ea2c1f1a5,424ba7405d795fa8,data/evaluation/seaspoof_hi/ss_hi_real_00547.flac
ss_hi_real_00548,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6592,flac,d79436e31a8ca44ec2fc93459c7cdfc35366cf0cacefbcb24ef58c97c20e0e66,f98ce23c7fa39828,data/evaluation/seaspoof_hi/ss_hi_real_00548.flac
ss_hi_real_00549,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.4848,flac,95f30f504b1724e4a31da9f412afae4f411eb32c622fc6f5a7f71f6796bf14ab,40305b84a21ea921,data/evaluation/seaspoof_hi/ss_hi_real_00549.flac
ss_hi_real_00550,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.6126,flac,8cc78827ba301d26677ae44222a80cf2913c2f6da5c2e194783376faf2d59fb3,c6e0fee9fdd27d0d,data/evaluation/seaspoof_hi/ss_hi_real_00550.flac
ss_hi_real_00551,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.9742,flac,e038f1b7e87e3952fb14da8e3b5394cda547fdf2ea7313fe1d8ebaf66564a93d,0e19c78920618376,data/evaluation/seaspoof_hi/ss_hi_real_00551.flac
ss_hi_real_00552,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.9509,flac,367f9b11a923be94089e5476ba58b3e8e4cbd3bce6fe75fb43520f40ef6cf8a3,0e17b34e5846fe68,data/evaluation/seaspoof_hi/ss_hi_real_00552.flac
ss_hi_real_00553,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.9864,flac,7fdd27b7b20b94baaf805fc5efd57e0c0431f453ddb93ef59ae39bf3d89bdde3,90e8822203d934c7,data/evaluation/seaspoof_hi/ss_hi_real_00553.flac
ss_hi_real_00554,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.6484,flac,4a5ddf1fc5c2dcc650b129edb0baa9d990fb343a9d588cec0605f78f6c54fb28,4099947a3ba9dc91,data/evaluation/seaspoof_hi/ss_hi_real_00554.flac
ss_hi_real_00555,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.1971,flac,9d81a12c4bb1fd43432a3aca850bd60afecc78143369a9ed1fe34fd72e0ceb5d,11f602e89fcc7761,data/evaluation/seaspoof_hi/ss_hi_real_00555.flac
ss_hi_real_00556,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.3652,flac,3f4677d75ffa21f64f4b5b427b2bcd79de105f5fa06edb1a3363a97f6948d796,9e626ab2bdd5ea95,data/evaluation/seaspoof_hi/ss_hi_real_00556.flac
ss_hi_real_00557,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.7711,flac,33fcb92eb60790bc163dea8d3b8958cf234927e7fce682eda3b81763d8657af3,8b0016ae21558506,data/evaluation/seaspoof_hi/ss_hi_real_00557.flac
ss_hi_real_00558,real,Hindi,SEA-Spoof,bonafide,evaluation,,47.3111,flac,5bf5cc1e3f419baa4c7e5b6499f17d8838b9c4dbe2ba539f335352db2d148940,9816a5f4c7c848a5,data/evaluation/seaspoof_hi/ss_hi_real_00558.flac
ss_hi_real_00559,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.1266,flac,aa4d4b47705cc5987a00c26f233c0f6a98b4ac61166538c44370bb3b410815f5,14956dd536f56dc0,data/evaluation/seaspoof_hi/ss_hi_real_00559.flac
ss_hi_real_00560,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.4685,flac,41ada422746035397963d368556ae5d964537c0f5f6decba867bfe851360971a,e94d875f87e611b1,data/evaluation/seaspoof_hi/ss_hi_real_00560.flac
