sample_id,parent_sample_id,label,language_type,source_dataset,generator,split,augmentation_condition,duration,codec,sha256,group_id,path
aug_hf_hi_en_b_00059__telephone,hf_hi_en_b_00059,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,4.224,WAV/PCM_16,bce8aba7a7128b391550b4ba605f021fafb278f09865a9f693766143eb7c0e37,56445a893c63ebe0,data/augmented/v1/aug_hf_hi_en_b_00059__telephone.wav
aug_hf_hi_en_b_00060__multi_codec,hf_hi_en_b_00060,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,5.136,WAV/PCM_16,ea896ec151cb0d5976f12c29ba2cf2ed3afdcac686e87ca8bbd2c72033f98376,cbe1e43f2d220745,data/augmented/v1/aug_hf_hi_en_b_00060__multi_codec.wav
aug_hf_hi_en_b_00061__telephone,hf_hi_en_b_00061,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,5.184,WAV/PCM_16,cd239cf6809d865659d5ba01c613096d0e3725b90ece02c356c6644e3424af96,cbe1e43f2d220745,data/augmented/v1/aug_hf_hi_en_b_00061__telephone.wav
aug_hf_hi_en_b_00062__mp3_32,hf_hi_en_b_00062,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_32,4.776,WAV/PCM_16,40672602f23eaafd816849ca11b02e15dedc7bbd71ae331ed36f1a1254082b33,cb2d2cb19de6216d,data/augmented/v1/aug_hf_hi_en_b_00062__mp3_32.wav
aug_hf_hi_en_b_00063__mild_clipping,hf_hi_en_b_00063,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,4.296,WAV/PCM_16,6ece13373d26471bee5e3b71342a776cee9931ff9dfbef5f5765a523c33fc6d3,cb2d2cb19de6216d,data/augmented/v1/aug_hf_hi_en_b_00063__mild_clipping.wav
aug_hf_hi_en_b_00064__mp3_128,hf_hi_en_b_00064,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,5.76,WAV/PCM_16,0546494505a26664db06b8ee3eeecb39fe56a612bc99e62ce09f1cb4cf59298a,754f0d1fbadebd4e,data/augmented/v1/aug_hf_hi_en_b_00064__mp3_128.wav
aug_hf_hi_en_b_00065__mp3_128,hf_hi_en_b_00065,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,5.592,WAV/PCM_16,1603625f7825c827b9afaa7057625be5c87dcd10c524829d030ed822d2907681,754f0d1fbadebd4e,data/augmented/v1/aug_hf_hi_en_b_00065__mp3_128.wav
aug_hf_hi_en_b_00066__telephone,hf_hi_en_b_00066,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,5.4,WAV/PCM_16,6cdf40637e34cd168cbf3b4e7fea51b5cb85d752e43e8b74816663227fac69a6,4354b2360f304017,data/augmented/v1/aug_hf_hi_en_b_00066__telephone.wav
aug_hf_hi_en_b_00067__mp3_64,hf_hi_en_b_00067,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,5.808,WAV/PCM_16,594f0e68f251bad1e3f6281e748ff8bf8c6fe6b001458dd067b4bb75927e562b,4354b2360f304017,data/augmented/v1/aug_hf_hi_en_b_00067__mp3_64.wav
aug_hf_hi_en_b_00068__telephone,hf_hi_en_b_00068,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,6.528,WAV/PCM_16,0f95dc5213685d1f8c4fc72cc18c8106c69ceeb0cb39a5a8a8e0d50a55c4d64e,2a4da59c95aa9dae,data/augmented/v1/aug_hf_hi_en_b_00068__telephone.wav
aug_hf_hi_en_b_00069__lowpass,hf_hi_en_b_00069,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,6.024,WAV/PCM_16,738432896f8ff16a6b463b3f5a33b3e0bee83836f6de095971751d10c26f0314,2a4da59c95aa9dae,data/augmented/v1/aug_hf_hi_en_b_00069__lowpass.wav
aug_hf_hi_en_b_00070__multi_codec,hf_hi_en_b_00070,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,4.368,WAV/PCM_16,6640f1a1af260e487aa333f122c75e16d0e369adfbc6feab039567513d03832e,2d92e73ca97c17cd,data/augmented/v1/aug_hf_hi_en_b_00070__multi_codec.wav
aug_hf_hi_en_b_00071__lowpass,hf_hi_en_b_00071,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,4.32,WAV/PCM_16,2430c2b85806614a2fb0686e9738e807e7b040490fff97540ffbc194cd1e7afb,2d92e73ca97c17cd,data/augmented/v1/aug_hf_hi_en_b_00071__lowpass.wav
aug_hf_hi_en_b_00072__opus_24,hf_hi_en_b_00072,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,4.704,WAV/PCM_16,3f21d406396cb4db65993f4975e1850a43e4372f2def6d8f47923a3d11951c5c,c0e0bcba0f3000df,data/augmented/v1/aug_hf_hi_en_b_00072__opus_24.wav
aug_hf_hi_en_b_00073__opus_48,hf_hi_en_b_00073,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_48,4.464,WAV/PCM_16,481760dbae1935e04dd5c1f938733661aadf565310ec56f93d43f463778b320b,c0e0bcba0f3000df,data/augmented/v1/aug_hf_hi_en_b_00073__opus_48.wav
aug_hf_hi_en_b_00078__mp3_64,hf_hi_en_b_00078,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,6.264,WAV/PCM_16,4a0b6bb4c38fee26bb0cc3dbc6ee320203072a1c24ab8838883f10f59f57196b,51cce502cefce254,data/augmented/v1/aug_hf_hi_en_b_00078__mp3_64.wav
aug_hf_hi_en_b_00079__opus_12,hf_hi_en_b_00079,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_12,5.808,WAV/PCM_16,cf7cb0f03ed61127cc8e6c672f273f811c4089fd117ea463d455f1e4f2936ca5,51cce502cefce254,data/augmented/v1/aug_hf_hi_en_b_00079__opus_12.wav
aug_hf_hi_en_b_00084__mild_clipping,hf_hi_en_b_00084,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,4.752,WAV/PCM_16,7bf90ee212f9fef49bacd8f698a93317494dd7776c28e481f2cc8aefc89c3e02,d33f491817ff67f3,data/augmented/v1/aug_hf_hi_en_b_00084__mild_clipping.wav
aug_hf_hi_en_b_00085__mp3_64,hf_hi_en_b_00085,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,4.824,WAV/PCM_16,7cd06e16f7a857b8f966b76224bdde071e9462480fb0bd1401136605a0670b4a,d33f491817ff67f3,data/augmented/v1/aug_hf_hi_en_b_00085__mp3_64.wav
aug_hf_hi_en_b_00088__mp3_128,hf_hi_en_b_00088,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,5.832,WAV/PCM_16,955a4dac6927bde0fa3342295a5793daff146337d7893e1932552ad9bae93234,a63228338401a9d7,data/augmented/v1/aug_hf_hi_en_b_00088__mp3_128.wav
aug_hf_hi_en_b_00089__lowpass,hf_hi_en_b_00089,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,5.304,WAV/PCM_16,bcb1eaa8ae76e5e5a631b4592bee3a3108d9ba48b1b9c6c88b756972c5feffe4,a63228338401a9d7,data/augmented/v1/aug_hf_hi_en_b_00089__lowpass.wav
aug_hf_hi_en_b_00090__opus_24,hf_hi_en_b_00090,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,4.944,WAV/PCM_16,312422be8c21414947ea5e6b8c86395f32520e4986bcb13b52c976bb5bdecafd,a262e9f439608a76,data/augmented/v1/aug_hf_hi_en_b_00090__opus_24.wav
aug_hf_hi_en_b_00091__opus_12,hf_hi_en_b_00091,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_12,5.064,WAV/PCM_16,0559313b96fb333221786dc932684a0bc6311029f1f2c862e0402deb42ac0c6d,a262e9f439608a76,data/augmented/v1/aug_hf_hi_en_b_00091__opus_12.wav
aug_hf_hi_en_b_00096__mp3_32,hf_hi_en_b_00096,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_32,5.112,WAV/PCM_16,1a979dcc6f0b7813c50b03bf2b821c8553e3d8e9e99ff57486386d2cdacf4cbf,6faa13fe40bf8e6f,data/augmented/v1/aug_hf_hi_en_b_00096__mp3_32.wav
aug_hf_hi_en_b_00097__mp3_128,hf_hi_en_b_00097,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,4.464,WAV/PCM_16,0250378e585533ed3d6e97ebd478c65974c312967dcd04c6e6316004ca855c0f,6faa13fe40bf8e6f,data/augmented/v1/aug_hf_hi_en_b_00097__mp3_128.wav
aug_hf_hi_en_b_00098__opus_12,hf_hi_en_b_00098,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_12,4.608,WAV/PCM_16,9532d6e99a1b300b9798614d05011b3daa2ba57ad683b74846ad431b30968a33,09b4de412264138e,data/augmented/v1/aug_hf_hi_en_b_00098__opus_12.wav
aug_hf_hi_en_b_00099__multi_codec,hf_hi_en_b_00099,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,4.536,WAV/PCM_16,68cb9f229aa3df0a5574b8ddf023581cb7e9c67b1aa67b42b92ea1ab53cb9d40,09b4de412264138e,data/augmented/v1/aug_hf_hi_en_b_00099__multi_codec.wav
aug_hf_hi_en_b_00100__mp3_32,hf_hi_en_b_00100,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_32,6.456,WAV/PCM_16,71b9cc2569f6ee1ae71a45589eae181466a11bd19160da2af98b9c620609bba6,d8a60f3b284c7c22,data/augmented/v1/aug_hf_hi_en_b_00100__mp3_32.wav
aug_hf_hi_en_b_00101__telephone,hf_hi_en_b_00101,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,6.768,WAV/PCM_16,98921000536a1c94a5f36749820c1339c5afb382eeb617a8f5a1411847f03d2e,d8a60f3b284c7c22,data/augmented/v1/aug_hf_hi_en_b_00101__telephone.wav
aug_hf_hi_en_b_00102__lowpass,hf_hi_en_b_00102,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,5.112,WAV/PCM_16,b7cc62305af4649c9c4875d85303376021b60947a3bd5e1082799bd531504f16,6a7ee59e28f4ca52,data/augmented/v1/aug_hf_hi_en_b_00102__lowpass.wav
aug_hf_hi_en_b_00103__mp3_64,hf_hi_en_b_00103,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,5.04,WAV/PCM_16,4909db9cdc45ca1ea83bd2d038a97371c6bd3b7137b2cfbf40448ac944bfe79c,6a7ee59e28f4ca52,data/augmented/v1/aug_hf_hi_en_b_00103__mp3_64.wav
aug_hf_hi_en_b_00106__gain,hf_hi_en_b_00106,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,gain,7.032,WAV/PCM_16,820380463c38e50641a9cc7f8a3a6e46ee5ce809a5c2637fc7ee7feb33b345d9,ed20d2e7fb1c6e90,data/augmented/v1/aug_hf_hi_en_b_00106__gain.wav
aug_hf_hi_en_b_00107__mp3_32,hf_hi_en_b_00107,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_32,7.08,WAV/PCM_16,85440c7330a6fdc992f53a3c961e83cf6cec992b2060115862720d3631efe433,ed20d2e7fb1c6e90,data/augmented/v1/aug_hf_hi_en_b_00107__mp3_32.wav
aug_hf_hi_en_b_00108__opus_48,hf_hi_en_b_00108,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_48,6.504,WAV/PCM_16,26a6f759fdb2fd6a0f1a24527ac0a10911d0525d9b6b5b7f5741625a53260ad8,a78937c981bb8949,data/augmented/v1/aug_hf_hi_en_b_00108__opus_48.wav
aug_hf_hi_en_b_00109__lowpass,hf_hi_en_b_00109,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,6.288,WAV/PCM_16,e4b774e052ac1d6516fc01ad1eb0dd2d74c11c16fabecb7e7b6c9f13e3a5322e,a78937c981bb8949,data/augmented/v1/aug_hf_hi_en_b_00109__lowpass.wav
aug_hf_hi_en_b_00114__mild_clipping,hf_hi_en_b_00114,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,6.48,WAV/PCM_16,1b5b3a6be6be0eaaba7b9f31ba687fec4dfe0065f39fff7c7070bb8bc5208235,f311d160714226fb,data/augmented/v1/aug_hf_hi_en_b_00114__mild_clipping.wav
aug_hf_hi_en_b_00115__telephone,hf_hi_en_b_00115,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,6.024,WAV/PCM_16,41da27d9839a4244bb23c89a91d886dfb8acb437170db4f5198204a3252550ea,f311d160714226fb,data/augmented/v1/aug_hf_hi_en_b_00115__telephone.wav
aug_hf_hi_en_b_00118__opus_12,hf_hi_en_b_00118,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_12,6.84,WAV/PCM_16,df67d45880397bc538755a07fe4c25c09c34444af19af5597109d0e4ba424ee0,ac5930143eba9c70,data/augmented/v1/aug_hf_hi_en_b_00118__opus_12.wav
aug_hf_hi_en_b_00119__opus_12,hf_hi_en_b_00119,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_12,7.368,WAV/PCM_16,665b50d0a31bbc07387336bae1dac4c88a9bc2142b2c98a04c83af1d15f2d2c7,ac5930143eba9c70,data/augmented/v1/aug_hf_hi_en_b_00119__opus_12.wav
aug_hf_hi_en_b_00120__multi_codec,hf_hi_en_b_00120,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,6.48,WAV/PCM_16,a2a314c769a7dd25a9415ef229f088f45ffaf445873733512f45c4f206a3a2bf,3671ed08657c2d6c,data/augmented/v1/aug_hf_hi_en_b_00120__multi_codec.wav
aug_hf_hi_en_b_00121__multi_codec,hf_hi_en_b_00121,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,6.768,WAV/PCM_16,1c944164943e2353c2f626cd5da63dcb32b82c6f206a848474323cf192a040bc,3671ed08657c2d6c,data/augmented/v1/aug_hf_hi_en_b_00121__multi_codec.wav
aug_hf_hi_en_b_00122__opus_24,hf_hi_en_b_00122,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,4.608,WAV/PCM_16,47766795d4772334d1910dd55657128f5ae34000b22fdfd5f52c4b2939660296,9d3705f8dfaf24e1,data/augmented/v1/aug_hf_hi_en_b_00122__opus_24.wav
aug_hf_hi_en_b_00123__lowpass,hf_hi_en_b_00123,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,4.632,WAV/PCM_16,7f622e6d5fb14ae69fa3c84ff34097278c60c4518ee3e719544baa727fb25c69,9d3705f8dfaf24e1,data/augmented/v1/aug_hf_hi_en_b_00123__lowpass.wav
aug_hf_hi_en_b_00124__mp3_128,hf_hi_en_b_00124,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,4.824,WAV/PCM_16,512e604e36ba77a3fd6250e59209b499b4505aed8cb48509c638b9ef76572a27,e3c205b424e5db67,data/augmented/v1/aug_hf_hi_en_b_00124__mp3_128.wav
aug_hf_hi_en_b_00125__mild_clipping,hf_hi_en_b_00125,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,4.776,WAV/PCM_16,731d1814cc95aa77cb8008844881f0fddfd3af0a6f270ba27ab48a20d911811c,e3c205b424e5db67,data/augmented/v1/aug_hf_hi_en_b_00125__mild_clipping.wav
aug_hf_hi_en_b_00128__mp3_64,hf_hi_en_b_00128,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,5.208,WAV/PCM_16,175c32c8a033fcecc57b7839a68fff0c153922e9ae31a73a2c8b097891aad3f5,2b6485690f40b4fb,data/augmented/v1/aug_hf_hi_en_b_00128__mp3_64.wav
aug_hf_hi_en_b_00129__opus_24,hf_hi_en_b_00129,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,4.632,WAV/PCM_16,8df800bd2b773d04553ad586b93ddfde7c0ef3d8e7d6053806780a05f64265b2,2b6485690f40b4fb,data/augmented/v1/aug_hf_hi_en_b_00129__opus_24.wav
aug_hf_hi_en_b_00130__mild_clipping,hf_hi_en_b_00130,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,5.64,WAV/PCM_16,24e248c7e03e95f3c450b59d089a9c4805d67e3ebfcd2b1a2bf0c1a4f1e693ef,afd30bd351f3c2ee,data/augmented/v1/aug_hf_hi_en_b_00130__mild_clipping.wav
aug_hf_hi_en_b_00131__mp3_128,hf_hi_en_b_00131,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_128,5.088,WAV/PCM_16,d9020d90f4621b58e2db226bc4c48ff5f4a13ac003977470ac0b9642834dd262,afd30bd351f3c2ee,data/augmented/v1/aug_hf_hi_en_b_00131__mp3_128.wav
aug_hf_hi_en_b_00132__telephone,hf_hi_en_b_00132,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,6.24,WAV/PCM_16,a8e90851e55fc576428f8b3d3e24178eb694c12144a15196c6cb4494696f2b35,ffb024be121bf8c7,data/augmented/v1/aug_hf_hi_en_b_00132__telephone.wav
aug_hf_hi_en_b_00133__opus_48,hf_hi_en_b_00133,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_48,6.504,WAV/PCM_16,d85d17acc7962b7825c424198b9785cb612e2a172300a8f1f1b1eeb3b0f5d3b4,ffb024be121bf8c7,data/augmented/v1/aug_hf_hi_en_b_00133__opus_48.wav
aug_hf_hi_en_b_00136__opus_48,hf_hi_en_b_00136,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_48,7.56,WAV/PCM_16,fa1121cec5b979b41c0033c77f894d6829436193bf2960ccdf5d784fe6623094,c1081ef6fd7b22ed,data/augmented/v1/aug_hf_hi_en_b_00136__opus_48.wav
aug_hf_hi_en_b_00137__mild_clipping,hf_hi_en_b_00137,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,7.176,WAV/PCM_16,c4a977489f59e3de7106d8e029c99a437ba7954549149131f6ce7945093242fe,c1081ef6fd7b22ed,data/augmented/v1/aug_hf_hi_en_b_00137__mild_clipping.wav
aug_hf_hi_en_b_00138__opus_24,hf_hi_en_b_00138,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,5.016,WAV/PCM_16,cb8c50c59501462b4fb27074639c17cf4cc7d89862e9fcb7057d5392f34a7195,ed74e15dd3a1a8f9,data/augmented/v1/aug_hf_hi_en_b_00138__opus_24.wav
aug_hf_hi_en_b_00139__opus_24,hf_hi_en_b_00139,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,5.088,WAV/PCM_16,4a29b37175d3fe249fa87b5d3716af9cb86939f84c4b284f75cd89d6e042afb3,ed74e15dd3a1a8f9,data/augmented/v1/aug_hf_hi_en_b_00139__opus_24.wav
aug_hf_hi_en_b_00140__lowpass,hf_hi_en_b_00140,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,5.28,WAV/PCM_16,4e69eefc8f05b059fbf3473084a54921b3a455f4d68deac5663c8881cbf83a7d,cfdc15da4942bc74,data/augmented/v1/aug_hf_hi_en_b_00140__lowpass.wav
aug_hf_hi_en_b_00141__gain,hf_hi_en_b_00141,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,gain,4.944,WAV/PCM_16,108c87cf91461d6553d644302b674c40e17e71aef78032d9a80fd7f33c63c682,cfdc15da4942bc74,data/augmented/v1/aug_hf_hi_en_b_00141__gain.wav
aug_hf_hi_en_b_00142__multi_codec,hf_hi_en_b_00142,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,5.088,WAV/PCM_16,c33fc850114305e990d463ed6afed6cabfa1db09400326821ba16c4c0db41a54,d9932d3fea0bd6fd,data/augmented/v1/aug_hf_hi_en_b_00142__multi_codec.wav
aug_hf_hi_en_b_00143__opus_24,hf_hi_en_b_00143,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_24,5.232,WAV/PCM_16,742b82b8d64d62e8ad1b2459902a4832ec7ccfcb6800d83be955ce9cb831ed35,d9932d3fea0bd6fd,data/augmented/v1/aug_hf_hi_en_b_00143__opus_24.wav
aug_hf_hi_en_b_00146__lowpass,hf_hi_en_b_00146,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,lowpass,3.6,WAV/PCM_16,6b6d5c883116806355453c261210c812bb4a80bb79fa77e3fdcccc9625c8dc17,04d25fa7af006eb5,data/augmented/v1/aug_hf_hi_en_b_00146__lowpass.wav
aug_hf_hi_en_b_00147__telephone,hf_hi_en_b_00147,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,3.624,WAV/PCM_16,c80d0a52ef9ebf085244a1cd21cebb5697b10e7a3d208801f1baa83fc7c5f4be,04d25fa7af006eb5,data/augmented/v1/aug_hf_hi_en_b_00147__telephone.wav
aug_hf_hi_en_b_00148__gain,hf_hi_en_b_00148,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,gain,5.376,WAV/PCM_16,1f97d4ad8dd8b3c3b2a1bf2a22fbea16cbb43816fc3e4b8ec610c1d449a43090,240800c31c560d13,data/augmented/v1/aug_hf_hi_en_b_00148__gain.wav
aug_hf_hi_en_b_00149__opus_48,hf_hi_en_b_00149,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,opus_48,4.776,WAV/PCM_16,c0fbfb1b8cbe73e28245a8163728dc1d09a37cc0d28303e40b4c1669cc1d009f,240800c31c560d13,data/augmented/v1/aug_hf_hi_en_b_00149__opus_48.wav
aug_hf_hi_en_b_00150__multi_codec,hf_hi_en_b_00150,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,multi_codec,3.696,WAV/PCM_16,9d27b4f819e40acb0e7d4eb0144f495b71b5221b7c3addbbbbd355f6a608517e,657354368e7a7da8,data/augmented/v1/aug_hf_hi_en_b_00150__multi_codec.wav
aug_hf_hi_en_b_00151__mp3_32,hf_hi_en_b_00151,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_32,3.768,WAV/PCM_16,ceca9de6626f1118844128f11dc20bbb3ac6f5124783b028018e3a396f7ad4cc,657354368e7a7da8,data/augmented/v1/aug_hf_hi_en_b_00151__mp3_32.wav
aug_hf_hi_en_b_00154__mp3_64,hf_hi_en_b_00154,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,4.464,WAV/PCM_16,dc9bd63179d7aadcedf4c5d595fc87ff02540b4151c2f2d8dc6acba8b1fd0b64,de4992528f564c54,data/augmented/v1/aug_hf_hi_en_b_00154__mp3_64.wav
aug_hf_hi_en_b_00155__gain,hf_hi_en_b_00155,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,gain,4.68,WAV/PCM_16,9428706534e976528d24362f4892006df6f1c8b924663844055e89bf90ae4aef,de4992528f564c54,data/augmented/v1/aug_hf_hi_en_b_00155__gain.wav
aug_hf_hi_en_b_00156__gain,hf_hi_en_b_00156,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,gain,5.232,WAV/PCM_16,a5d52c0a8b23056f462ecbf867d73ac65d2c8e044538b8a0c1335b61bdddfee1,7ff111f45e99be1e,data/augmented/v1/aug_hf_hi_en_b_00156__gain.wav
aug_hf_hi_en_b_00157__mp3_64,hf_hi_en_b_00157,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mp3_64,5.376,WAV/PCM_16,d31d3bdb8fdd38bb333ee17acafba306d7a50db74c2615b655a8b474d6fdf3c1,7ff111f45e99be1e,data/augmented/v1/aug_hf_hi_en_b_00157__mp3_64.wav
aug_hf_hi_en_b_00158__telephone,hf_hi_en_b_00158,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,telephone,5.688,WAV/PCM_16,d91ca59c02306e6f6e56f65cbf7ffd7b8ccf9ab6eec783959b9b05950fd36613,dfb2570435116c27,data/augmented/v1/aug_hf_hi_en_b_00158__telephone.wav
aug_hf_hi_en_b_00159__mild_clipping,hf_hi_en_b_00159,fake,Hinglish,lingamvamshikrishnareddy_octopus_tts_hinglish,Azure_Edge_Neural_TTS,train,mild_clipping,5.88,WAV/PCM_16,e36ae81685df69d2e62c6357ee04af1a2625fc4201d1aed633c21b9d2b222828,dfb2570435116c27,data/augmented/v1/aug_hf_hi_en_b_00159__mild_clipping.wav
